,actor,name
0,/name/nm0004881/,Plácido Domingo
0,/name/nm0004883/,Tate Donovan
0,/name/nm0004886/,Bill Duke
0,/name/nm0004887/,Nora Dunn
0,/name/nm0004895/,David James Elliott
0,/name/nm0004898/,Omar Epps
0,/name/nm0004906/,Peter Facinelli
0,/name/nm0004921/,Joely Fisher
0,/name/nm0004937/,Jamie Foxx
0,/name/nm0004938/,Kirk Franklin
0,/name/nm0004947/,Jennifer Gareis
0,/name/nm0004950/,Jennifer Garner
0,/name/nm0004959/,Thomas Gibson
0,/name/nm0004961/,Vince Gill
0,/name/nm0004963/,Peri Gilpin
0,/name/nm0004965/,Adam Goldberg
0,/name/nm0004977/,Brian Austin Green
0,/name/nm0004979/,David Alan Grier
0,/name/nm0004986/,LisaGay Hamilton
0,/name/nm0004987/,Kirk Hammett
0,/name/nm0004994/,Emmylou Harris
0,/name/nm0004999/,Shawn Hatosy
0,/name/nm0005000/,Tony Hawk
0,/name/nm0005006/,Elaine Hendrix
0,/name/nm0005007/,Jill Hennessy
0,/name/nm0005010/,Lori Heuring
0,/name/nm0005011/,Faith Hill
0,/name/nm0005017/,Katie Holmes
0,/name/nm0005018/,Evander Holyfield
0,/name/nm0005020/,Josh Hopkins
0,/name/nm0005023/,Djimon Hounsou
0,/name/nm0005024/,Terrence Howard
0,/name/nm0005026/,Kelly Hu
0,/name/nm0005031/,Felicity Huffman
0,/name/nm0005037/,James Hyde
0,/name/nm0005042/,Jason Isaacs
0,/name/nm0005048/,Thomas Jane
0,/name/nm0005049/,Allison Janney
0,/name/nm0005053/,Joan Jett
0,/name/nm0005060/,Kristen Johnston
0,/name/nm0005065/,Quincy Jones
0,/name/nm0005067/,Tamala Jones
0,/name/nm0005068/,Vinnie Jones
0,/name/nm0005079/,Josh Keaton
0,/name/nm0005085/,Jamie Kennedy
0,/name/nm0005089/,Boyd Kestner
0,/name/nm0005099/,Heidi Klum
0,/name/nm0005102/,Lindsay Hartley
0,/name/nm0005109/,Mila Kunis
0,/name/nm0005110/,Ashton Kutcher
0,/name/nm0005125/,Sanaa Lathan
0,/name/nm0005128/,Lucy Lawless
0,/name/nm0005131/,Norman Lear
0,/name/nm0005143/,Jay Leno
0,/name/nm0005145/,Sugar Ray Leonard
0,/name/nm0005151/,Jonathan Lipnicki
0,/name/nm0005154/,Lucy Liu
0,/name/nm0005164/,Lyle Lovett
0,/name/nm0005165/,Chad Lowe
0,/name/nm0005166/,Susan Lucci
0,/name/nm0005168/,Jamie Luner
0,/name/nm0005169/,Natasha Lyonne
0,/name/nm0005171/,Angus Macfadyen
0,/name/nm0005172/,Norm MacDonald
0,/name/nm0005175/,Bill Maher
0,/name/nm0005176/,Wendie Malick
0,/name/nm0005200/,Paul McCartney
0,/name/nm0005207/,Reba McEntire
0,/name/nm0005209/,Mark McGrath
0,/name/nm0005211/,Danica McKellar
0,/name/nm0005212/,Ian McKellen
0,/name/nm0005224/,Alex Meneses
0,/name/nm0005227/,Breckin Meyer
0,/name/nm0005231/,Dash Mihok
0,/name/nm0005234/,Donna Mills
0,/name/nm0005245/,Shemar Moore
0,/name/nm0005246/,Esai Morales
0,/name/nm0005247/,Debbi Morgan
0,/name/nm0005253/,Elisabeth Moss
0,/name/nm0005256/,Bridget Moynahan
0,/name/nm0005258/,Patrick Muldoon
0,/name/nm0005264/,Elise Neal
0,/name/nm0005265/,Kevin Nealon
0,/name/nm0005268/,Willie Nelson
0,/name/nm0005269/,Corin Nemec
0,/name/nm0005273/,Alessandro Nivola
0,/name/nm0005276/,Jack Noseworthy
0,/name/nm0005277/,Conan O'Brien
0,/name/nm0005278/,Jerry O'Connell
0,/name/nm0005282/,Mike O'Malley
0,/name/nm0005283/,Jacqueline Obradors
0,/name/nm0005285/,Ozzy Osbourne
0,/name/nm0005286/,Haley Joel Osment
0,/name/nm0005299/,Sarah Paulson
0,/name/nm0005305/,Piper Perabo
0,/name/nm0005314/,Drew Pinsky
0,/name/nm0005346/,Tara Reid
0,/name/nm0005348/,Carl Reiner
0,/name/nm0005351/,Ryan Reynolds
0,/name/nm0005359/,Patricia Richardson
0,/name/nm0005371/,Robbie Robertson
0,/name/nm0005373/,Smokey Robinson
0,/name/nm0005377/,Sam Rockwell
0,/name/nm0005380/,Ray Romano
0,/name/nm0005381/,Rebecca Romijn
0,/name/nm0005384/,Diana Ross
0,/name/nm0005386/,Cecilia Roth
0,/name/nm0005389/,Victoria Rowell
0,/name/nm0005394/,Jeri Ryan
0,/name/nm0005403/,Jason Schwartzman
0,/name/nm0005404/,Rusty Schwimmer
0,/name/nm0005405/,Seann William Scott
0,/name/nm0005417/,Lin Shaye
0,/name/nm0005430/,Gene Simmons
0,/name/nm0005432/,Russell Simmons
0,/name/nm0005436/,John Singleton
0,/name/nm0005439/,Azura Skye
0,/name/nm0005440/,Kelly Slater
0,/name/nm0005441/,Lindsay Sloane
0,/name/nm0005446/,Patti Smith
0,/name/nm0005453/,Britney Spears
0,/name/nm0005454/,Scott Speedman
0,/name/nm0005458/,Jason Statham
0,/name/nm0005460/,Mary Steenburgen
0,/name/nm0005466/,Julia Stiles
0,/name/nm0005476/,Hilary Swank
0,/name/nm0005495/,David Tom
0,/name/nm0005499/,Lily Tomlin
0,/name/nm0005501/,Lorraine Toussaint
0,/name/nm0005510/,Shania Twain
0,/name/nm0005512/,Mike Tyson
0,/name/nm0005514/,Kim Johnston Ulrich
0,/name/nm0005515/,Lars Ulrich
0,/name/nm0005516/,Blair Underwood
0,/name/nm0005519/,Wilmer Valderrama
0,/name/nm0005522/,Mario Van Peebles
0,/name/nm0005527/,Sofía Vergara
0,/name/nm0005532/,Kate Walsh
0,/name/nm0005535/,Estella Warren
0,/name/nm0005536/,Dionne Warwick
0,/name/nm0005538/,Barry Watson
0,/name/nm0005539/,Rolonda Watts
0,/name/nm0005541/,Marlon Wayans
0,/name/nm0005551/,Lynn Whitfield
0,/name/nm0005556/,Jason Wiles
0,/name/nm0005558/,Harland Williams
0,/name/nm0005561/,Luke Wilson
0,/name/nm0005566/,Steve Winwood
0,/name/nm0005567/,Stevie Wonder
0,/name/nm0005568/,Russell Wong
0,/name/nm0005569/,Alfre Woodard
0,/name/nm0005575/,Ian Ziering
0,/name/nm0005579/,Christy Carlson Romano
0,/name/nm0005583/,Serena Scott Thomas
0,/name/nm0005845/,Owen Roizman
0,/name/nm0005966/,Terence Blanchard
0,/name/nm0006075/,Brad Fiedel
0,/name/nm0006168/,John Lennon
0,/name/nm0006355/,Roy Billing
0,/name/nm0006438/,George Saunders
0,/name/nm0006439/,Erin Daniels
0,/name/nm0006669/,William Sadler
0,/name/nm0006670/,Paul F. Tompkins
0,/name/nm0006683/,Vince Jolivette
0,/name/nm0006713/,Rachael Harris
0,/name/nm0006718/,David Fine
0,/name/nm0006752/,Steve Allen
0,/name/nm0006763/,Jackie Shroff
0,/name/nm0006764/,Sonali Kulkarni
0,/name/nm0006795/,Salman Khan
0,/name/nm0006820/,Aleks Paunovic
0,/name/nm0006958/,Jonathan Tucker
0,/name/nm0006969/,Elizabeth Banks
0,/name/nm0007018/,Karimah Westbrook
0,/name/nm0007037/,John Bailey
0,/name/nm0007102/,Tabu
0,/name/nm0007123/,Mammootty
0,/name/nm0007124/,Suhasini
0,/name/nm0007210/,Saul Rubinek
0,/name/nm0007321/,Erik Aadahl
0,/name/nm0007459/,Hank Aaron
0,/name/nm0007746/,Diego Abatantuono
0,/name/nm0007814/,Hiam Abbass
0,/name/nm0007893/,Amanda Abbington
0,/name/nm0008526/,Alan Abelew
0,/name/nm0008543/,Tim Abell
0,/name/nm0008787/,Simon Abkarian
0,/name/nm0008870/,Yussuf Abu-Warda
0,/name/nm0009016/,Jon Abrahams
0,/name/nm0009190/,J.J. Abrams
0,/name/nm0009252/,Roy Abramsohn
0,/name/nm0009410/,Ray Abruzzo
0,/name/nm0009629/,Stefano Accorsi
0,/name/nm0009631/,Suzanne Accosta
0,/name/nm0009646/,Mellow Man Ace
0,/name/nm0009730/,Toneey Acevedo
0,/name/nm0009841/,Carl Achleitner
0,/name/nm0010075/,Jensen Ackles
0,/name/nm0010264/,Jay Acovone
0,/name/nm0010355/,Arthur Acuña
0,/name/nm0010486/,Mark Adair-Rios
0,/name/nm0010562/,Marie-Christine Adam
0,/name/nm0010684/,Archi Adamos
0,/name/nm0010701/,Zlata Adamovská
0,/name/nm0011386/,Tacey Adams
0,/name/nm0011758/,Tunde Adebimpe
0,/name/nm0012078/,Scott Adkins
0,/name/nm0012081/,Trace Adkins
0,/name/nm0012289/,Stephen Adly Guirgis
0,/name/nm0012361/,Regimantas Adomaitis
0,/name/nm0012432/,Bob Adrian
0,/name/nm0012881/,Mohan Agashe
0,/name/nm0012888/,Toshiya Agata
0,/name/nm0012948/,Steve Agee
0,/name/nm0013037/,Shohreh Aghdashloo
0,/name/nm0013152/,Spiro Agnew
0,/name/nm0013542/,Jordi Aguilar
0,/name/nm0013927/,Tim Ahern
0,/name/nm0014227/,Sung-Ki Ahn
0,/name/nm0015001/,Ajith Kumar
0,/name/nm0015196/,Malin Akerman
0,/name/nm0015382/,Adewale Akinnuoye-Agbaje
0,/name/nm0015459/,Nagarjuna Akkineni
0,/name/nm0015618/,Akuyoe Graham
0,/name/nm0015924/,Mari Devon
0,/name/nm0015935/,Lori Alan
0,/name/nm0016332/,Damon Albarn
0,/name/nm0017343/,Damián Alcázar
0,/name/nm0017524/,Jill Adler
0,/name/nm0017698/,Sarah Aldrich
0,/name/nm0018080/,Aki Aleong
0,/name/nm0019382/,Ali
0,/name/nm0020164/,Arin Alldridge
0,/name/nm0020327/,Brian Atkinson
0,/name/nm0020329/,Brittany Allen
0,/name/nm0020651/,Jill K. Allen
0,/name/nm0021607/,Corbin Allred
0,/name/nm0021633/,John Allsopp
0,/name/nm0021734/,Gila Almagor
0,/name/nm0022198/,Johnny Alonso
0,/name/nm0022404/,Ram Dass
0,/name/nm0022487/,Hilton Als
0,/name/nm0022764/,Ernesto Alterio
0,/name/nm0022883/,Bruce Altman
0,/name/nm0022894/,Ed Altman
0,/name/nm0023133/,Aris Alvarado
0,/name/nm0023832/,Mathieu Amalric
0,/name/nm0023858/,Yûki Amami
0,/name/nm0023868/,Zeenat Aman
0,/name/nm0024227/,Rafael Amaya
0,/name/nm0024511/,John Patrick Amedori
0,/name/nm0024593/,Tony Amendola
0,/name/nm0024610/,Jeff Ament
0,/name/nm0024718/,Jonathan Ames
0,/name/nm0025309/,John Amos
0,/name/nm0025355/,John Amplas
0,/name/nm0025364/,Alice Amter
0,/name/nm0025381/,Gabi Amrani
0,/name/nm0025458/,Nikki Amuka-Bird
0,/name/nm0025654/,Ananth
0,/name/nm0025709/,Trey Anastasio
0,/name/nm0026283/,Haskell V. Anderson III
0,/name/nm0026364/,Anthony Anderson
0,/name/nm0026963/,Jon Anderson
0,/name/nm0027094/,Liz Anderson
0,/name/nm0027164/,Matthew R. Anderson
0,/name/nm0027215/,Miles Anderson
0,/name/nm0027328/,Richard L. Anderson
0,/name/nm0027468/,Steve Anderson
0,/name/nm0027575/,Whitney Anderson
0,/name/nm0027942/,Masanobu Andô
0,/name/nm0027957/,Adjoa Andoh
0,/name/nm0028037/,Dino Andrade
0,/name/nm0029435/,Ashley Parker Angel
0,/name/nm0029502/,Vanessa Angel
0,/name/nm0029512/,Sharon Angela
0,/name/nm0029875/,Kurt Angle
0,/name/nm0029890/,Chriss Anglin
0,/name/nm0030280/,Annapoorna
0,/name/nm0030457/,Sam Anoai
0,/name/nm0031679/,Cas Anvar
0,/name/nm0031698/,Willow Anwar
0,/name/nm0031976/,Judd Apatow
0,/name/nm0032001/,Andreas Apergis
0,/name/nm0032040/,Mary Apick
0,/name/nm0032304/,Carmine Appice
0,/name/nm0032501/,John Aprea
0,/name/nm0032509/,Chris April
0,/name/nm0032633/,Carlo Aquino
0,/name/nm0032925/,Shinji Aramaki
0,/name/nm0033610/,Archana
0,/name/nm0033843/,John Arcilla
0,/name/nm0034034/,Chuck Ardezzone
0,/name/nm0034079/,Pierre Arditi
0,/name/nm0034330/,Fabián Arenillas
0,/name/nm0034492/,Carmen Argenziano
0,/name/nm0034733/,Yancey Arias
0,/name/nm0034877/,Jonathan Aris
0,/name/nm0034976/,Yareli Arizmendi
0,/name/nm0035018/,Arjun Sarja
0,/name/nm0035128/,Swann Arlaud
0,/name/nm0035488/,Fred Armisen
0,/name/nm0035514/,Richard Armitage
0,/name/nm0035605/,Alun Armstrong
0,/name/nm0035664/,Curtis Armstrong
0,/name/nm0035730/,Hugo Armstrong
0,/name/nm0035788/,Kerry Armstrong
0,/name/nm0035794/,Lee Armstrong
0,/name/nm0035842/,Neil Armstrong
0,/name/nm0036237/,Cameron Arnett
0,/name/nm0036275/,Stefan Arngrim
0,/name/nm0036651/,Tichina Arnold
0,/name/nm0038231/,Daniel Aráoz
0,/name/nm0038324/,Yu Asakawa
0,/name/nm0038355/,Tadanobu Asano
0,/name/nm0038560/,Jeff Knite
0,/name/nm0038680/,Ashanti
0,/name/nm0038988/,Lior Ashkenazi
0,/name/nm0039051/,Elizabeth Ashley
0,/name/nm0039149/,Frank Ashmore
0,/name/nm0039181/,Hanan Ashrawi
0,/name/nm0039226/,John Ashton
0,/name/nm0039262/,Richard Ashton
0,/name/nm0039317/,Chris Ashworth
0,/name/nm0039327/,Mark Ashworth
0,/name/nm0039591/,Kumiko Asô
0,/name/nm0039596/,Asokan
0,/name/nm0039665/,Vanessa Aspillaga
0,/name/nm0040015/,Mackenzie Astin
0,/name/nm0040470/,Ted Atherton
0,/name/nm0040591/,Essence Atkins
0,/name/nm0040639/,Paul Atkins
0,/name/nm0040662/,Tom Atkins
0,/name/nm0040939/,Yvan Attal
0,/name/nm0040995/,Dave Attell
0,/name/nm0041003/,David Attenborough
0,/name/nm0041281/,Rene Auberjonois
0,/name/nm0041315/,Robin Aubert
0,/name/nm0041528/,Erik Aude
0,/name/nm0041744/,Melissa Auf der Maur
0,/name/nm0041752/,Blythe Auffarth
0,/name/nm0041895/,Nadège August
0,/name/nm0042006/,Scott Aukerman
0,/name/nm0042161/,Lucinda Clare
0,/name/nm0042212/,Trond Fausa
0,/name/nm0042475/,Michele Austin
0,/name/nm0042782/,Clarence Avant
0,/name/nm0042805/,Erick Avari
0,/name/nm0043111/,Kevin Aviance
0,/name/nm0043122/,Nelson Avidon
0,/name/nm0043199/,Avinash
0,/name/nm0043766/,Chad Ayers
0,/name/nm0043855/,Reiko Aylesworth
0,/name/nm0044073/,Lubna Azabal
0,/name/nm0044196/,Emanuel Azenberg
0,/name/nm0044363/,Irving Azoff
0,/name/nm0044474/,Richard Azurdia
0,/name/nm0044489/,Candice Azzara
0,/name/nm0045075/,Jagapathi Babu
0,/name/nm0045119/,Aruna Irani
0,/name/nm0045480/,James Bachman
0,/name/nm0045739/,Karl Backus
0,/name/nm0046029/,Ruth Bader Ginsburg
0,/name/nm0046033/,Diedrich Bader
0,/name/nm0046043/,John Bader
0,/name/nm0046277/,Doona Bae
0,/name/nm0046347/,Edouard Baer
0,/name/nm0046532/,Raymond Bagatsing
0,/name/nm0046541/,Larry Bagby
0,/name/nm0046894/,Mohnish Bahl
0,/name/nm0047121/,Robert Bailey Jr.
0,/name/nm0047329/,John C. Bailey
0,/name/nm0047419/,Miranda Bailey
0,/name/nm0047487/,Scott Bailey
0,/name/nm0047549/,David Bailie
0,/name/nm0047962/,Chieko Baishô
0,/name/nm0048075/,Manoj Bajpayee
0,/name/nm0048076/,Arben Bajraktaraj
0,/name/nm0048081/,Izudin Bajrovic
0,/name/nm0048159/,Ariyon Bakare
0,/name/nm0048166/,Neelam Bakshi
0,/name/nm0048219/,Alretha Thomas
0,/name/nm0048250/,Becky Ann Baker
0,/name/nm0048278/,Bob Baker
0,/name/nm0048290/,Brett Baker
0,/name/nm0048370/,Darrin Baker
0,/name/nm0048389/,Dee Bradley Baker
0,/name/nm0048414/,Dylan Baker
0,/name/nm0048623/,Karen Baker Landers
0,/name/nm0048755/,Max Baker
0,/name/nm0048926/,Shaun Baker
0,/name/nm0048984/,Tom Baker
0,/name/nm0049395/,Nandamuri Balakrishna
0,/name/nm0049853/,A. Michael Baldwin
0,/name/nm0050165/,Penny Balfour
0,/name/nm0050264/,Eszter Balint
0,/name/nm0050437/,Nicholas Ball
0,/name/nm0050462/,Sheila Ball
0,/name/nm0050584/,Alimi Ballard
0,/name/nm0050610/,Florence Ballard
0,/name/nm0050639/,Kaye Ballard
0,/name/nm0050659/,Reginald Ballard
0,/name/nm0050959/,Pedro Pascal
0,/name/nm0051104/,Talia Balsam
0,/name/nm0051225/,David Baltimore
0,/name/nm0051394/,David Bamber
0,/name/nm0051397/,Jamie Bamber
0,/name/nm0051403/,Terry Bamber
0,/name/nm0051619/,Bob Bancroft
0,/name/nm0051822/,Cristina Banegas
0,/name/nm0051903/,Claes Bang
0,/name/nm0051930/,Vivian Bang
0,/name/nm0051972/,Lance Bangs
0,/name/nm0052186/,Jonathan Banks
0,/name/nm0052442/,Steve Bannon
0,/name/nm0052722/,Shlomo Bar-Aba
0,/name/nm0053062/,Babette Barat
0,/name/nm0053448/,Paul Barber
0,/name/nm0054145/,John Bard
0,/name/nm0054214/,Carlos Bardem
0,/name/nm0054381/,Ramón Barea
0,/name/nm0055003/,Travis Barker
0,/name/nm0055499/,Avis-Marie Barnes
0,/name/nm0055918/,Jimbo Barnett
0,/name/nm0055932/,Kate Barnett
0,/name/nm0056041/,Kacey Clarke
0,/name/nm0056295/,Phil Baron
0,/name/nm0056431/,Rajia Baroudi
0,/name/nm0056532/,Kathleen Barr
0,/name/nm0056770/,Adriana Barraza
0,/name/nm0057055/,Alice Barrett
0,/name/nm0057235/,Nancy Barrett
0,/name/nm0058178/,Todd Barry
0,/name/nm0058372/,Roger Bart
0,/name/nm0058581/,Justin Bartha
0,/name/nm0059431/,Jay Baruchel
0,/name/nm0059461/,Sunil Barve
0,/name/nm0059831/,Count Basie
0,/name/nm0059946/,Elya Baskin
0,/name/nm0060302/,Roberta Bassin
0,/name/nm0060544/,Ali Bastian
0,/name/nm0060561/,Steve Bastoni
0,/name/nm0060741/,John Batchelor
0,/name/nm0061223/,Pooja Batra
0,/name/nm0061262/,Bryan Batt
0,/name/nm0061484/,Giuseppe Battiston
0,/name/nm0061777/,Chris Bauer
0,/name/nm0063143/,Lawrence Bayne
0,/name/nm0063218/,Joe Bays
0,/name/nm0063798/,Marshall Bean
0,/name/nm0063800/,Noah Bean
0,/name/nm0063944/,Sugar Lyn Beard
0,/name/nm0064040/,John Beasley
0,/name/nm0064546/,Trace Beaulieu
0,/name/nm0064933/,Fernando Becerril
0,/name/nm0065128/,Flynn Beck
0,/name/nm0065578/,Samantha Esteban
0,/name/nm0065861/,Ron Becks
0,/name/nm0065878/,Michael Beckwith
0,/name/nm0065942/,Irene Bedard
0,/name/nm0066028/,Brian Bedford
0,/name/nm0066080/,Ramzy Bedia
0,/name/nm0066144/,Gerry Bednob
0,/name/nm0066223/,Kenny Bee
0,/name/nm0066447/,Brandon Beemer
0,/name/nm0066586/,Max Beesley
0,/name/nm0066616/,Chris Beetem
0,/name/nm0066669/,Paul Begala
0,/name/nm0066740/,Richard Beggs
0,/name/nm0066763/,Bibiana Beglau
0,/name/nm0066877/,Joy Behar
0,/name/nm0067083/,Yeniffer Behrens
0,/name/nm0067553/,Jeff Belanger
0,/name/nm0067768/,Jordan Belfi
0,/name/nm0067827/,Thomas K. Belgrey
0,/name/nm0068166/,Drake Bell
0,/name/nm0068187/,Emma Bell
0,/name/nm0068260/,Jamie Bell
0,/name/nm0068338/,Kristen Bell
0,/name/nm0068382/,Marshall Bell
0,/name/nm0068551/,Tobin Bell
0,/name/nm0068599/,Vanessa Bell Calloway
0,/name/nm0068959/,Peter Belli
0,/name/nm0069689/,Mark Beltzman
0,/name/nm0070115/,Paul Ben-Victor
0,/name/nm0070246/,Enric Benavent
0,/name/nm0070771/,George Benedict
0,/name/nm0070794/,Marina Benedict
0,/name/nm0071024/,Bengal
0,/name/nm0071228/,Mike Benitez
0,/name/nm0071416/,Tina Benko
0,/name/nm0071680/,Clé Bennett
0,/name/nm0071726/,Douglas Bennett
0,/name/nm0071818/,Jeff Bennett
0,/name/nm0072344/,Abraham Benrubi
0,/name/nm0072435/,Amber Benson
0,/name/nm0072648/,Shaun Benson
0,/name/nm0072713/,Lyriq Bent
0,/name/nm0072768/,Fabrizio Bentivoglio
0,/name/nm0072829/,John Eric Bentley
0,/name/nm0072883/,Rowena Bentley
0,/name/nm0073326/,Vahe Berberian
0,/name/nm0073491/,Michael Berenbaum
0,/name/nm0073683/,Aaron Berg
0,/name/nm0074205/,Howard Berger
0,/name/nm0074375/,Susan Berger
0,/name/nm0075049/,Urban Bergsten
0,/name/nm0075245/,Arturo Beristáin
0,/name/nm0075359/,Xander Berkeley
0,/name/nm0075458/,Ira Berkow
0,/name/nm0075528/,Greg Berlanti
0,/name/nm0075616/,Uwe Dag Berlin
0,/name/nm0075650/,Charles Berling
0,/name/nm0076094/,Patricia Bernal
0,/name/nm0076328/,Michelle Bernard
0,/name/nm0077012/,Carl Bernstein
0,/name/nm0077720/,Michael Berryman
0,/name/nm0078052/,Joel Berti
0,/name/nm0078136/,Suzanne Bertish
0,/name/nm0078800/,Matt Besser
0,/name/nm0078886/,Ahmed Best
0,/name/nm0078978/,Oscar Best
0,/name/nm0079071/,Quinn Beswick
0,/name/nm0079451/,Nigel Betts
0,/name/nm0079496/,Shana Betz
0,/name/nm0079525/,Kim Beuché
0,/name/nm0080049/,Yasiin Bey
0,/name/nm0080180/,Bhagyaraj
0,/name/nm0080238/,Tanikella Bharani
0,/name/nm0080248/,Santhana Bharathi
0,/name/nm0080276/,Sanjeev Bhaskar
0,/name/nm0080288/,Amin Bhatia
0,/name/nm0080729/,John Bianco
0,/name/nm0081175/,Jean-Luc Bideau
0,/name/nm0081197/,Victoria Bidewell
0,/name/nm0081572/,Craig Bierko
0,/name/nm0082104/,Vinnie Bilancio
0,/name/nm0082112/,Jay Bilas
0,/name/nm0082169/,Nicole Bilderback
0,/name/nm0082214/,Andrew Bilgore
0,/name/nm0083234/,Maurice Biraud
0,/name/nm0083300/,Yan Birch
0,/name/nm0083306/,Robert S. Birchard
0,/name/nm0083586/,Jeremiah Birkett
0,/name/nm0083714/,Reed Birney
0,/name/nm0084227/,Pat Bishow
0,/name/nm0084426/,Danielle Bisutti
0,/name/nm0084443/,Seema Biswas
0,/name/nm0084536/,Adam Bitterman
0,/name/nm0084581/,Joshua Bitton
0,/name/nm0084624/,Loren Bivens
0,/name/nm0084759/,Predrag Bjelac
0,/name/nm0084777/,Anna Bjelkerud
0,/name/nm0085214/,Charles Black
0,/name/nm0085227/,Claudia Black
0,/name/nm0085312/,Jack Black
0,/name/nm0085330/,Jennifer Black
0,/name/nm0085400/,Lewis Black
0,/name/nm0085438/,Michael Ian Black
0,/name/nm0085664/,Josh Blacker
0,/name/nm0085837/,Michael Blackson
0,/name/nm0085959/,Susan Blackwell
0,/name/nm0085997/,Vas Blackwood
0,/name/nm0086205/,Bre Blair
0,/name/nm0086301/,Macon Blair
0,/name/nm0087109/,Tammy Blanchard
0,/name/nm0087456/,Tim Blaney
0,/name/nm0087511/,Les Blank
0,/name/nm0087807/,Assen Blatechki
0,/name/nm0088127/,Alexis Bledel
0,/name/nm0088298/,Corbin Bleu
0,/name/nm0088502/,Boti Bliss
0,/name/nm0088770/,Suziey Block
0,/name/nm0089183/,John Bloom
0,/name/nm0089185/,John Bloom
0,/name/nm0089397/,Roy Blount Jr.
0,/name/nm0089423/,Kurtis Blow
0,/name/nm0089429/,Peggy Blow
0,/name/nm0089685/,Mark Blum
0,/name/nm0089710/,Steve Blum
0,/name/nm0089781/,Alan Blumenfeld
0,/name/nm0089853/,Jim Blumetti
0,/name/nm0090236/,Jacqueline Boatswain
0,/name/nm0090283/,Kunchacko Boban
0,/name/nm0090464/,Neil Kaplan
0,/name/nm0090674/,Rainer Bock
0,/name/nm0090741/,Gavin Bocquet
0,/name/nm0090965/,Hunter Bodine
0,/name/nm0090981/,Wolfgang Bodison
0,/name/nm0091035/,Kim Bodnia
0,/name/nm0091080/,Claire Bodson
0,/name/nm0091840/,Steven Bognar
0,/name/nm0091899/,Eric Bogosian
0,/name/nm0091931/,Robert T. Bogue
0,/name/nm0092118/,Bruce Bohne
0,/name/nm0092258/,Daniel Boileau
0,/name/nm0092673/,Joanne Boland
0,/name/nm0092961/,Sarah Bolger
0,/name/nm0093135/,Angie Bolling
0,/name/nm0093428/,Michael Bolton
0,/name/nm0093750/,Maude Bonanni
0,/name/nm0094039/,Samantha Bond
0,/name/nm0094080/,Fedor Bondarchuk
0,/name/nm0094163/,Eugenie Bondurant
0,/name/nm0094170/,De'aundre Bonds
0,/name/nm0094181/,Bob Bondurant
0,/name/nm0094620/,Héctor Bonilla
0,/name/nm0094636/,Michelle C. Bonilla
0,/name/nm0094789/,Sandrine Bonnaire
0,/name/nm0095017/,Hugh Bonneville
0,/name/nm0095478/,Mark Boone Junior
0,/name/nm0095613/,Julian Boote
0,/name/nm0095745/,Kevin Booth
0,/name/nm0095751/,Lindy Booth
0,/name/nm0095930/,Nick Boraine
0,/name/nm0096013/,Mark Borchardt
0,/name/nm0096558/,Gail Borges
0,/name/nm0096559/,Graciela Borges
0,/name/nm0096585/,Miguel Borges
0,/name/nm0096637/,Paul Borghese
0,/name/nm0096947/,Jacek Borkowski
0,/name/nm0097404/,Kacie Borrowman
0,/name/nm0097765/,Johnny Yong Bosch
0,/name/nm0098372/,Brian Bosworth
0,/name/nm0098378/,Kate Bosworth
0,/name/nm0098616/,Michael Bott
0,/name/nm0098730/,James A. Bottoms
0,/name/nm0098733/,Joseph Bottoms
0,/name/nm0098793/,Sami Bouajila
0,/name/nm0099054/,Barbara Bouchet
0,/name/nm0099202/,Paula Boudreau
0,/name/nm0099521/,Bouli Lanners
0,/name/nm0099909/,John Bourgeois
0,/name/nm0100196/,Adam Bousdoukos
0,/name/nm0100381/,Dennis Boutsikaris
0,/name/nm0100889/,Michael Bowen
0,/name/nm0101005/,Tom Bower
0,/name/nm0101198/,Grant Bowler
0,/name/nm0101233/,Hamish Bowles
0,/name/nm0101521/,Tim Boxell
0,/name/nm0101527/,Branton Box
0,/name/nm0101546/,Sam Boxleitner
0,/name/nm0101595/,Aram Boyajian
0,/name/nm0101614/,Mikhail Boyarskiy
0,/name/nm0101711/,Blake Boyd
0,/name/nm0101880/,Philip Boyd
0,/name/nm0101940/,Todd Boyd
0,/name/nm0101997/,Adam Boyer
0,/name/nm0102128/,Paul McCarthy-Boyington
0,/name/nm0102153/,Alexandra Boylan
0,/name/nm0103208/,Doug Bradley
0,/name/nm0103211/,Ed Bradley
0,/name/nm0103976/,Brahmaji
0,/name/nm0103977/,Brahmanandam
0,/name/nm0104114/,Richard Brake
0,/name/nm0104809/,Luis Brandoni
0,/name/nm0105232/,Richard Branson
0,/name/nm0105951/,Paul Braunstein
0,/name/nm0106558/,Randy Brecker
0,/name/nm0106755/,Patrick Breen
0,/name/nm0107101/,Richard Bremmer
0,/name/nm0107165/,Alex Brendemühl
0,/name/nm0107470/,Eve Brenner
0,/name/nm0107495/,Matthias Brenner
0,/name/nm0107780/,Gordon Bressack
0,/name/nm0108287/,Jordana Brewster
0,/name/nm0108348/,Leonid Brezhnev
0,/name/nm0108362/,Kevin Breznahan
0,/name/nm0108637/,Jon Briddell
0,/name/nm0108725/,Don Bridges
0,/name/nm0108765/,Krista Bridges
0,/name/nm0109626/,Bo Brinkman
0,/name/nm0109785/,Brent Briscoe
0,/name/nm0109847/,Norman Briski
0,/name/nm0110168/,Connie Britton
0,/name/nm0110334/,Nicolas Bro
