,title_code,title,runtime,release_date,rating,prod_co,metaScore,metaUserScore,imdb_rating,genre,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,directors,writers,budget,opening_wknd,gross_dom,gross_int
0,tt9147456,"Endings, Beginnings",0,2020-05-01,Unrated,"['CJ Entertainment', 'Protagonist Pictures', 'Samuel Goldwyn Films']",0,0,0,[],/name/nm0940362/,/name/nm1946193/,/name/nm1659221/,/name/nm1131557/,/name/nm0005441/,/name/nm3875456/,/name/nm8781499/,/name/nm0005176/,/name/nm0001718/,/name/nm9352858/,['Drake Doremus'],"['Jardine Libaire', 'Drake Doremus']",,,,
0,tt9149946,Bernie the Dolphin 2,0,2019-12-17,G,"['Fairway Film Alliance', 'AMBI Group', 'Grindstone Entertainment Group']",0,0,0,[],/name/nm0001757/,/name/nm0005258/,/name/nm8268181/,/name/nm6526807/,/name/nm1573029/,/name/nm0210885/,/name/nm1770421/,/name/nm3731658/,/name/nm2052217/,/name/nm7190199/,['Kirk Harris'],"['Terri Emerson', 'Marty Poole']",24742.0,,,
0,tt9149988,You Belong to Me,0,2019-10-01,Not Rated,"['Film Regions International (FRI)', 'Hectic Films']",0,0,0,[],/name/nm0828288/,/name/nm1864017/,/name/nm5438822/,/name/nm3626959/,/name/nm1847621/,/name/nm4476830/,/name/nm2006748/,/name/nm2007871/,,,['Rickey Bird Jr.'],['D.T. Carney'],1000000.0,,,
0,tt9150004,Command 357,0,2019-09-25,Unrated,"['Associated Artists Management', 'Associated Artists Management']",0,0,0,[],/name/nm1168761/,/name/nm2845827/,/name/nm0756022/,,,,,,,,['Salvador Ramos'],[],800000.0,,,
0,tt9153882,The Pursuit,0,2019-04-16,,"['Emergent Order', 'Aspiration Entertainment']",0,0,0,[],/name/nm9095498/,,,,,,,,,,['John Papola'],['John Papola'],,,,
0,tt9154602,Iddari Lokam Okate,0,2019-12-24,Not Rated,"['Sri Venkateswara Creations', 'Sri Venkateswara Films']",0,0,0,[],/name/nm0621937/,/name/nm7441022/,/name/nm7896239/,/name/nm1094188/,/name/nm6044567/,/name/nm3828362/,/name/nm9861209/,/name/nm9544396/,/name/nm8971057/,/name/nm10896848/,['G.R. Krishna'],"['G.R. Krishna', 'Abburi Ravi']",,,,
0,tt9154936,The 11th Patient,0,2019-10-15,,"['Little Guy Entertainment', ""Uncork'd Entertainment""]",0,0,0,[],/name/nm6723651/,/name/nm3219246/,/name/nm1696978/,/name/nm1380586/,,,,,,,['Derek Cole'],"['Derek Cole', 'Steven Cole']",4000.0,,,
0,tt9155142,Ice Cubes for Eskimos,0,2019-10-18,,['Cactus Blue Entertainment'],0,0,0,[],/name/nm1130592/,,,,,,,,,,['Michael Saquella'],['Michael Saquella'],,,,
0,tt9155326,Made in Boise,0,2019-06-22,,['GagaOOLala'],0,0,0,[],,,,,,,,,,,['Beth Aala'],[],,,,
0,tt9155436,Holistic Healers,0,2019-10-12,,"['AWOL Productions', 'XVIII Entertainment']",0,0,0,[],,,,,,,,,,,['Bob Levy'],[],,,,
0,tt9158510,My Body Is Not A Weapon,0,2019-06-21,,[],0,0,0,[],/name/nm10302340/,/name/nm10204093/,/name/nm10302355/,/name/nm10302353/,/name/nm10302332/,/name/nm10204094/,/name/nm10302347/,/name/nm10302343/,/name/nm10302335/,/name/nm10302338/,['Platon'],['Platon'],,,,
0,tt9159550,Check This Out,0,2019-03-18,,[],0,0,0,[],/name/nm5568580/,,,,,,,,,,['Sandeep Sharma'],['Sandeep Sharma'],10000.0,,,
0,tt9161168,Kindred Spirits,0,2019-10-24,Unrated,"['Cranium Entertainment', 'MarVista Entertainment']",0,0,0,[],/name/nm1253986/,/name/nm0000301/,/name/nm0086301/,/name/nm1456419/,/name/nm6205739/,/name/nm6917046/,/name/nm8277028/,/name/nm10233820/,/name/nm9093506/,/name/nm9845181/,['Lucky McKee'],['Chris Sivertson'],,,,
0,tt9163520,Chippendales Off the Cuff,0,2019-04-01,,"['129 Bailey Street Films', 'Gravitas Ventures']",0,0,0,[],/name/nm0139288/,/name/nm0967546/,/name/nm0724631/,,,,,,,,['John Bernard Richardson'],[],120000.0,,,
0,tt9165332,Chitralahari,0,2019-04-11,Not Rated,['Mythri Movie Makers'],0,0,0,[],/name/nm9219502/,/name/nm8205920/,/name/nm0368990/,/name/nm3808948/,/name/nm4753603/,/name/nm1957308/,/name/nm0103976/,/name/nm0692586/,/name/nm0619772/,/name/nm1198628/,['Thirumala Kishore'],['Thirumala Kishore'],32849.0,,,
0,tt9165806,Ittymaani: Made in China,0,2019-09-05,Not Rated,"['Aashirvad Cinemas', 'Maxlab Cinemas & Entertainment']",0,0,0,[],/name/nm0482320/,/name/nm0704654/,/name/nm0741429/,/name/nm1388202/,/name/nm10326456/,/name/nm1434372/,/name/nm4028151/,/name/nm0039596/,/name/nm1368581/,/name/nm1367755/,['Jibi Joju'],['Jibi Joju'],170236.0,,,
0,tt9168996,The Pink Chateau,0,2019-04-09,,['Gail and Efron Productions'],0,0,0,[],/name/nm10211004/,/name/nm8430470/,/name/nm4874678/,/name/nm6105450/,/name/nm3749251/,/name/nm5269911/,/name/nm9287118/,,,,"['Marcos Efron', 'Angela Gail']",['Angela Gail'],,,,
0,tt9169036,White Lie,0,2020-03-07,,"['Film Forge Productions', 'Playtime', 'levelFILM']",0,0,0,[],/name/nm3821782/,/name/nm3806097/,/name/nm0233027/,/name/nm4731835/,/name/nm2862041/,/name/nm0507746/,/name/nm2368981/,/name/nm0048370/,/name/nm5554915/,/name/nm4002412/,"['Yonah Lewis', 'Calvin Thomas']","['Yonah Lewis', 'Calvin Thomas']",,,,
0,tt9170352,Bellbird,0,2019-10-25,,['Herringbone Productions'],0,0,0,[],/name/nm0621031/,/name/nm0926558/,/name/nm1959207/,/name/nm1344302/,/name/nm3430628/,/name/nm1368455/,/name/nm0275101/,/name/nm6400642/,/name/nm5416299/,/name/nm11422385/,['Hamish Bennett'],['Hamish Bennett'],298694.0,,,
0,tt9172422,La Belle Époque,0,2019-11-06,R,"['Les Films du Kiosque', '101 Studios']",0,0,0,[],/name/nm0000809/,/name/nm0133899/,/name/nm3723133/,/name/nm0000272/,/name/nm0034079/,/name/nm0687914/,/name/nm0169621/,/name/nm5286974/,/name/nm9335523/,/name/nm0706218/,['Nicolas Bedos'],['Nicolas Bedos'],14298084.0,,,
0,tt9173264,Sibyl,0,2019-10-05,,"['France 2 Cinéma', 'MK2 Films', 'Music Box Films']",0,0,0,[],/name/nm1812637/,/name/nm2650819/,/name/nm0880484/,/name/nm1197689/,/name/nm2662182/,/name/nm2671105/,/name/nm5524273/,/name/nm1932959/,/name/nm10718626/,/name/nm5015268/,['Justine Triet'],"['Arthur Harari', 'David H. Pickering', 'Justine Triet']",3030970.0,,,
0,tt9174602,Devi 2,0,2019-05-31,,"['GV Films', 'Home Screen Entertainment']",0,0,0,[],/name/nm0222150/,/name/nm1961459/,/name/nm5626108/,/name/nm10079895/,/name/nm2775995/,/name/nm5657068/,/name/nm5964931/,/name/nm0764821/,/name/nm5626435/,/name/nm1189762/,['A.L. Vijay'],"['Rajan Agarwal', 'Crazy Mohan', 'A.L. Vijay']",5760.0,,,
0,tt9176136,High End Yaariyaan,0,2019-02-22,,['Omjee Group'],0,0,0,[],/name/nm4373872/,/name/nm8589214/,/name/nm8906536/,/name/nm9716187/,/name/nm10148275/,/name/nm5145841/,/name/nm9176904/,/name/nm10308139/,/name/nm9154858/,/name/nm5160293/,['Pankaj Batra'],[],986000.0,36721.0,,
0,tt9176254,Band Vaaje,0,2019-03-15,,['Shah An Shah Pictures'],0,0,0,[],/name/nm3839111/,/name/nm4029706/,/name/nm1836657/,/name/nm1371858/,/name/nm4451508/,/name/nm2321771/,/name/nm3243068/,/name/nm5798585/,/name/nm4543764/,/name/nm11196503/,['Smeep Kang'],"['Rakesh Dhawan', 'Shreya Srivastava', 'Shreya Srivastava', 'Vaibhav Suman', 'Vaibhav Suman']",118218.0,,,
0,tt9176296,Dolly Kitty and Those Twinkling Stars,0,2020-03,,['Balaji Motion Pictures'],0,0,0,[],/name/nm4716380/,/name/nm11142582/,/name/nm6277267/,/name/nm3591303/,/name/nm1234298/,,,,,,['Alankrita Shrivastava'],[],,,,
0,tt9177040,Trick,0,2019-10-18,Not Rated,"['Trix2019', 'RLJE Films']",0,0,0,[],/name/nm0004898/,/name/nm0005085/,/name/nm0040662/,/name/nm2436248/,/name/nm0039665/,/name/nm6074904/,/name/nm3400700/,/name/nm8356847/,/name/nm6929105/,/name/nm0876683/,['Patrick Lussier'],"['Todd Farmer', 'Patrick Lussier']",,,,
0,tt9178094,Who Is My Neighbor?,0,2019,,"['Liguori Publications', 'Liguori Publications']",0,0,0,[],/name/nm8540772/,/name/nm11392064/,/name/nm11392069/,/name/nm11392066/,/name/nm11392067/,/name/nm11392070/,/name/nm11392068/,/name/nm11392065/,,,['Charles Vijay Kumar Cssr'],[],50000.0,,,
0,tt9178244,The Trick or Treat Picture Show,0,2019-10-05,,"['CinemaHarvest', 'Amazon Prime Video']",0,0,0,[],/name/nm9370810/,/name/nm10071841/,/name/nm9250942/,/name/nm9113878/,/name/nm8220917/,/name/nm10118547/,/name/nm7743238/,/name/nm3518516/,/name/nm10796639/,/name/nm4485695/,['Anthony Ashmore'],['Anthony Ashmore'],,,,
0,tt9179260,Tokyo Ghoul: 'S',0,2019-09-16,M,"['Geek Sight', 'FUNimation Entertainment']",0,0,0,[],/name/nm2953505/,/name/nm4679580/,/name/nm4760665/,/name/nm6819012/,/name/nm3216869/,/name/nm8531635/,/name/nm10030720/,/name/nm6222140/,/name/nm0613442/,/name/nm3859207/,"['Kazuhiko Hiramaki', 'Takuya Kawasaki']","['Sui Ishida', 'Chûji Mikasano']",7365.0,,,
0,tt9179308,Sustainable Nation,0,2019-01-10,,['Imagination Productions'],0,0,0,[],,,,,,,,,,,['Micah Smith'],"['Baruch Goldberg', 'Fernanda Rossi', 'Rebecca Shore']",,,,
0,tt9179426,Satellite Shankar,0,2019-11-08,Not Rated,['Cine1 Studios'],0,0,0,[],/name/nm4808460/,/name/nm9711810/,/name/nm8306579/,/name/nm2366974/,/name/nm7148181/,/name/nm9161308/,/name/nm4357061/,/name/nm5897302/,/name/nm3777127/,/name/nm7746204/,['Irfan Kamal'],"['Irfan Kamal', 'Vishal Vijay Kumar']",83896.0,,,
0,tt9182592,The Grand Incredible Story,0,2019-06-06,,[],0,0,0,[],,,,,,,,,,,['Cayce Mell'],[],100000.0,,,
0,tt9182934,Surviving Lunch,0,2019-04-09,,[],0,0,0,[],/name/nm8021589/,/name/nm9042150/,/name/nm9519980/,/name/nm7429791/,/name/nm8553769/,/name/nm10215027/,/name/nm10215023/,/name/nm8638672/,/name/nm10215028/,/name/nm9326397/,['Kt Curran'],['Kt Curran'],,,,
0,tt9185066,Human Capital,0,2020-03-20,TV-14,"['Maven Pictures', 'Fabrication Films', 'DirecTV']",0,0,0,[],/name/nm0000673/,/name/nm0817027/,/name/nm1842974/,/name/nm1638321/,/name/nm0765597/,/name/nm0000630/,/name/nm3340597/,/name/nm0541902/,/name/nm0499791/,/name/nm2554097/,['Marc Meyers'],"['Stephen Amidon', 'Oren Moverman']",,,,
0,tt9185542,An Almost Ordinary Summer,0,2019-06-07,,"['Groenlandia', 'Wolfe Releasing']",0,0,0,[],/name/nm0072768/,/name/nm0309348/,/name/nm0872910/,/name/nm4274759/,/name/nm0767758/,/name/nm0302105/,/name/nm3977422/,/name/nm2177405/,/name/nm5800235/,/name/nm10967268/,['Simone Godano'],"['Simone Godano', 'Giulia Louise Steigerwalt', 'Giulia Louise Steigerwalt']",1356099.0,,,
0,tt9189558,Red Phone Diaries: The Making or Breaking of 'Close Calls',0,2019-03-25,,"['S & Drive Cinema', 'S & Drive Cinema']",0,0,0,[],/name/nm8385160/,/name/nm6373961/,/name/nm7480741/,/name/nm8289147/,/name/nm1987002/,/name/nm6417237/,/name/nm8225972/,/name/nm7123083/,/name/nm7379948/,/name/nm6442423/,['Richard Stringham'],[],1500.0,,,
0,tt9190614,You Still Have Time,0,2019-07-12,,[],0,0,0,[],/name/nm7275230/,/name/nm10051337/,/name/nm5836233/,/name/nm7301821/,/name/nm10242204/,/name/nm10242197/,,,,,['Peter Nogueira'],['Peter Nogueira'],6000.0,,,
0,tt9193612,Ride Your Wave,0,2020-02-19,Not Rated,"['East Japan Marketing & Communications Inc.', 'Fuji Creative (FCC)', 'GKIDS']",0,0,0,[],/name/nm6625335/,/name/nm5157587/,/name/nm8029525/,/name/nm6050501/,,,,,,,['Masaaki Yuasa'],['Reiko Yoshida'],19643.0,332432.0,3927015.0,
0,tt9196234,Prospectors The Forgiven,0,2019-11-18,,[],0,0,0,[],/name/nm10220517/,/name/nm10220526/,/name/nm10220540/,/name/nm5309865/,/name/nm10220525/,/name/nm4865762/,/name/nm1615516/,/name/nm10220541/,/name/nm10220520/,/name/nm10220527/,['Paul Bonsignore'],['Paul Bonsignore'],,,,
0,tt9196628,Livin' Michael,0,2019-09-30,,"['17101 Productions and Management', '17101 Productions and Management']",0,0,0,[],/name/nm8319197/,,,,,,,,,,['Robert Williams'],['Robert Dean Williams'],50000.0,,,
0,tt9196886,Un-bowed,0,2019,,['FOF Productions'],0,0,0,[],/name/nm7940099/,/name/nm7616466/,/name/nm9434380/,/name/nm8140511/,/name/nm8696326/,/name/nm9045334/,/name/nm8252717/,/name/nm8126584/,/name/nm8960978/,/name/nm5234618/,['David D. Haynes II'],"['Matthew Allen', 'Ingrid Jordan', 'Ingrid Jordan', 'Deric Kennedy']",6000.0,,,
0,tt9197784,A Very Different Priest,0,2019-03-20,,"['Arenas Films', 'JCL Films']",0,0,0,[],/name/nm9821635/,/name/nm8652775/,/name/nm11460763/,/name/nm10187492/,/name/nm10219996/,/name/nm8912354/,/name/nm10231726/,/name/nm10465963/,/name/nm10231725/,/name/nm11460764/,['Jose C. Lima'],"['Paula Balaña', 'Karlos Granada']",,,,
0,tt9199210,Mitti: Virasat Babbaran Di,0,2019-08-23,,['H. M. Creations'],0,0,0,[],/name/nm4216428/,/name/nm5582887/,/name/nm3762697/,/name/nm3951749/,/name/nm7605611/,/name/nm7337605/,/name/nm9645704/,/name/nm7955935/,/name/nm5679766/,/name/nm3434061/,['Hriday Shetty'],['Rabbi Kandola'],1911.0,,,
0,tt9201720,A New Christmas,0,2019-12-06,,"['Mulberry Films', 'Cinedigm']",0,0,0,[],/name/nm5288006/,/name/nm4885881/,/name/nm4131448/,/name/nm2240997/,/name/nm2455306/,/name/nm1511840/,/name/nm10371683/,/name/nm11008723/,/name/nm9051938/,,['Daniel Tenenbaum'],"['Travis Hodgkins', 'Travis Hodgkins', 'Dane Reade']",,,,
0,tt9202076,The Shepherd,0,,,['Intergalactic Productions'],0,0,0,[],/name/nm0844462/,/name/nm0395827/,/name/nm0430298/,/name/nm10222908/,/name/nm5364484/,/name/nm2335022/,/name/nm3829281/,/name/nm10222909/,/name/nm9633960/,/name/nm10027279/,['László Illés'],['László Illés'],,,,
0,tt9203354,As the Earth Turns,0,2019-06-01,,"['8th Sense Productions,', 'Circus Road Films', 'Indie Rights']",0,0,0,[],/name/nm10226358/,/name/nm10226646/,/name/nm10226381/,/name/nm10226378/,/name/nm10226374/,/name/nm10226379/,/name/nm10226380/,/name/nm10226357/,/name/nm10226356/,/name/nm10226377/,['Richard Lyford'],['Richard Lyford'],10000.0,,,
0,tt9206162,Children of Bal Ashram,0,2019-04-16,,[],0,0,0,[],,,,,,,,,,,['Leonard Morris'],[],,,,
0,tt9207616,The Courier,0,2019-11-22,R,"['Rollercoaster Angel Productions', 'Lionsgate Home Entertainment']",0,0,0,[],/name/nm1385871/,/name/nm0000198/,/name/nm1904716/,/name/nm9242396/,/name/nm0651421/,/name/nm0176660/,/name/nm0608440/,/name/nm0000551/,/name/nm2628232/,/name/nm3124775/,['Zackary Adler'],"['Zackary Adler', 'James Edward Barker', 'Andy Conway', 'Nicky Tate']",272693.0,,,
0,tt9212314,Triggered,0,2019-06-01,,"['The DWM Group', 'The DWM Group']",0,0,0,[],/name/nm9770929/,/name/nm10762413/,/name/nm8892869/,/name/nm9594265/,/name/nm7404183/,/name/nm9123294/,/name/nm9990253/,/name/nm10190096/,/name/nm7918809/,/name/nm6461507/,['Mace Walker'],['Mace Walker'],,,,
0,tt9212654,Captain Maya and the Space Explorers,0,2019-02-05,,['WOWNow Entertainment'],0,0,0,[],/name/nm10228256/,/name/nm9094767/,,,,,,,,,['Izzy Clarke'],['Katie Simonin'],,,,
0,tt9212760,Three Nights In Hell,0,2019-01-14,,['Coldheart Productions'],0,0,0,[],/name/nm3250300/,/name/nm7390200/,/name/nm10226447/,/name/nm8968799/,/name/nm5255561/,/name/nm4046425/,/name/nm10246210/,/name/nm10246211/,/name/nm10246212/,/name/nm6902400/,['Peter Leon'],"['Peter Leon', 'J. Patrick Ohlde']",,,,
0,tt9218082,29 Needles,0,2019-05,,['Arsenic Media'],0,0,0,[],/name/nm10230706/,/name/nm10230707/,/name/nm10230708/,/name/nm10240927/,/name/nm10240929/,/name/nm3026256/,/name/nm10240924/,/name/nm4223742/,/name/nm10240930/,/name/nm10240928/,['Scott Philip Goergens'],['Scott Philip Goergens'],2500.0,,,
0,tt9218302,LIFT,0,2019-05-15,,['Wanderlust Films'],0,0,0,[],/name/nm0333948/,/name/nm2412206/,,,,,,,,,['Venita Ozols-Graham'],['Juliet Johnson'],20000.0,,,
0,tt9219206,INSPIRED: The Amari Spievey story,0,2019-01-01,,"['Shadowvail', 'Green Apple']",0,0,0,[],/name/nm10231217/,/name/nm8604631/,/name/nm10236502/,/name/nm10231219/,/name/nm10231218/,/name/nm10236049/,/name/nm7892769/,,,,['Eric Nyenhuis'],['David Gere'],500000.0,,,
0,tt9219222,The Mystery of the Reclining Nude,0,,,"['Hard Drive Pictures', 'Dripping Paint Pictures']",0,0,0,[],/name/nm0602333/,/name/nm0726457/,/name/nm7953366/,,,,,,,,['Philippe Mora'],"['Ern Malley', 'Philippe Mora']",900000.0,,,
0,tt9221802,Seton Falls Park,0,2019-07-21,,['Dark Knites Entertainment'],0,0,0,[],/name/nm0218560/,/name/nm2060738/,/name/nm7645274/,/name/nm10232676/,/name/nm0038560/,,,,,,['T.S.'],['T.S.'],50000.0,,,
0,tt9228950,Malibu Rescue,0,2019-05-13,,"['Pacific Bay Entertainment', 'Netflix']",0,0,0,[],/name/nm7221817/,/name/nm3946934/,/name/nm4559840/,/name/nm5365343/,/name/nm5817847/,/name/nm6095011/,/name/nm0035664/,/name/nm0005575/,/name/nm0397386/,/name/nm2628563/,['Savage Steve Holland'],"['Jed Elinoff', 'Savage Steve Holland', 'Scott McAboy', 'Scott Thomas']",5000000.0,,,
0,tt9231040,First Cow,0,2019-08-30,PG-13,"['Film Science', 'A24']",0,0,0,[],/name/nm1910274/,/name/nm4093657/,/name/nm0041281/,/name/nm0429363/,/name/nm0001971/,/name/nm0791864/,/name/nm0001200/,/name/nm4291409/,/name/nm0790057/,/name/nm1577688/,['Kelly Reichardt'],"['Jonathan Raymond', 'Jonathan Raymond', 'Kelly Reichardt']",101068.0,101068.0,,
0,tt9233612,Es gilt das gesprochene Wort,0,2019-08-01,,"['if... Productions', 'X Verleih AG']",0,0,0,[],/name/nm0711883/,/name/nm8188972/,/name/nm2146564/,/name/nm0778335/,/name/nm8025007/,/name/nm0773308/,/name/nm0920810/,/name/nm7102133/,/name/nm6551384/,/name/nm6317706/,['Ilker Çatak'],"['Nils Mohl', 'Ilker Çatak', 'Ilker Çatak', 'Johannes Duncker']",,,,
0,tt9233820,Let Go and Let God,0,2019-09-03,,['Luv Life Entertainment'],0,0,0,[],/name/nm2816832/,/name/nm4789707/,/name/nm10962613/,/name/nm6821493/,/name/nm9092351/,/name/nm3940107/,/name/nm0694066/,/name/nm5932659/,/name/nm1074373/,/name/nm6392465/,['Nakia T Hamilton'],['Nakia T Hamilton'],,,,
0,tt9235028,After King,0,2019-01-19,,[],0,0,0,[],,,,,,,,,,,['Jeremiah Wrong'],[],,,,
0,tt9238392,Love Dot Com: The Social Experiment,0,2019-11-19,,['Soulidifly'],0,0,0,[],/name/nm10239834/,/name/nm5637585/,/name/nm8298787/,/name/nm2002835/,/name/nm3700983/,/name/nm0513964/,/name/nm5065510/,/name/nm3069136/,/name/nm4454183/,/name/nm8909235/,['Charneice Fox'],"['Charneice Fox', 'Michelle Sewell']",,,,
0,tt9238880,The Allendale Curse,0,2019-02,,"['MGFame Entertainment', 'MGFame Entertainment']",0,0,0,[],/name/nm4586327/,/name/nm5435130/,/name/nm9658997/,/name/nm3762328/,/name/nm4654421/,/name/nm10025851/,/name/nm7655517/,/name/nm3738629/,/name/nm7579316/,/name/nm4994766/,['Matondo Kiantandu'],['Matondo Kiantandu'],,,,
0,tt9239472,Vantha Rajavathaan Varuven,0,2019-01-31,Not Rated,"['Lyca Productions', 'Aanna Films']",0,0,0,[],/name/nm1167656/,/name/nm8306579/,/name/nm5528429/,/name/nm0694893/,/name/nm0471447/,/name/nm0621937/,/name/nm4019274/,/name/nm0838520/,/name/nm6489058/,/name/nm5199559/,['Sundar C.'],"['Sundar C.', 'Trivikram Srinivas']",77173.0,,,
0,tt9239552,Konosuba!: God's Blessing on This Wonderful World! - Legend of Crimson,0,2019-11-12,PG-13,"['81 Produce', 'Crunchyroll']",0,0,0,[],/name/nm2958957/,/name/nm6233871/,/name/nm3615728/,/name/nm4438173/,/name/nm2760504/,/name/nm0394679/,/name/nm5915975/,/name/nm1560525/,/name/nm6393915/,/name/nm0847123/,['Takaomi Kanasaki'],"['Natsume Akatsuki', 'Kurone Mishima', 'Makoto Uezu']",1134786.0,5078942.0,,
0,tt9239882,Kadaram Kondan,0,2019-07-18,Not Rated,"['Raajkamal Films International', 'Golden Cinema']",0,0,0,[],/name/nm1417314/,/name/nm7432227/,/name/nm10446100/,/name/nm2445419/,/name/nm3035025/,/name/nm10242512/,/name/nm6747741/,/name/nm8614209/,/name/nm10852444/,/name/nm10852442/,['Rajesh M. Selva'],['Rajesh M. Selva'],417940.0,,,
0,tt9239888,The Ruthless,0,2019-04-08,TV-MA,"['BiBi Film', 'Indie Sales', 'Netflix']",0,0,0,[],/name/nm1249052/,/name/nm5077317/,/name/nm4606441/,/name/nm2322626/,/name/nm4051256/,/name/nm5962407/,/name/nm3809113/,/name/nm3598995/,/name/nm0212192/,/name/nm4041732/,['Renato De Maria'],"['Renato De Maria', 'Valentina Strada', 'Federico Gnesini']",,,,
0,tt9241780,The Missing Sister,0,2019-11-16,,['Cartel Pictures'],0,0,0,[],/name/nm1640523/,/name/nm1401531/,/name/nm0266611/,/name/nm2855957/,/name/nm1794688/,/name/nm7336696/,/name/nm4869521/,/name/nm2023513/,/name/nm4767662/,/name/nm0346412/,['Craig Goldstein'],[],,,,
0,tt9242722,Harmonie,0,2019-07-01,,[],0,0,0,[],/name/nm7738249/,/name/nm10030811/,/name/nm10239131/,/name/nm7180666/,/name/nm8657736/,/name/nm10241400/,/name/nm3252750/,/name/nm8115740/,/name/nm10241401/,/name/nm6266448/,['Laura Irene Young'],['Laura Irene Young'],1400.0,,,
0,tt9243946,El Camino: A Breaking Bad Movie,0,2019-10-11,TV-MA,"['Netflix', 'Netflix']",0,0,0,[],/name/nm0666739/,/name/nm0052186/,/name/nm2804503/,/name/nm1889973/,/name/nm0856086/,/name/nm0669071/,/name/nm11049521/,/name/nm0359969/,/name/nm0687146/,/name/nm0101005/,['Vince Gilligan'],"['Vince Gilligan', 'Vince Gilligan']",,,,
0,tt9244334,Aadya Rathri,0,2019-10-10,,"['Central Pictures', 'Phars Film']",0,0,0,[],/name/nm0579756/,/name/nm9503553/,/name/nm4028151/,/name/nm10352906/,/name/nm8402598/,/name/nm1066795/,/name/nm6684209/,/name/nm8850134/,/name/nm10557796/,/name/nm0482300/,['Jibu Jacob'],"['Jebin Joseph Antony', 'Jebin Joseph Antony', 'Jebin Joseph Antony', 'Sharis Mohammed', 'Sharis Mohammed', 'Sharis Mohammed']",193627.0,,,
0,tt9248266,Prism of Light,0,2019-04-18,,['New Direction Cinema'],0,0,0,[],/name/nm10317236/,/name/nm4820827/,/name/nm8298908/,/name/nm3602977/,/name/nm10355965/,/name/nm10355969/,/name/nm10355963/,/name/nm5822758/,/name/nm10826591/,/name/nm10355964/,['Alec Ybarra'],['Alec Ybarra'],,,,
0,tt9248934,Marjaavaan,0,2019-11-15,Not Rated,"['Emmay Entertainment', 'Aanna Films']",0,0,0,[],/name/nm1299011/,/name/nm3289096/,/name/nm4445116/,/name/nm5114849/,/name/nm11251739/,/name/nm11251738/,/name/nm1693210/,/name/nm11251731/,/name/nm6598222/,/name/nm11251740/,['Milap Zaveri'],['Milap Zaveri'],101761.0,174164.0,641154.0,
0,tt9248940,Dream Girl,0,2019-09-13,,"['Balaji Motion Pictures', 'Eros International']",0,0,0,[],/name/nm4731677/,/name/nm2410391/,/name/nm0438465/,/name/nm3190972/,/name/nm4045010/,/name/nm0704694/,/name/nm2629754/,/name/nm6905591/,/name/nm0788903/,/name/nm11003017/,['Raaj Shaandilyaa'],"['Nirmaan Dsingh', 'Niket Pandey', 'Raaj Shaandilyaa']",1621825.0,,,
0,tt9248972,Mission Mangal,0,2019-08-15,Not Rated,"['Cape of Good Films', 'FIP']",0,0,0,[],/name/nm0474774/,/name/nm1799038/,/name/nm3966456/,/name/nm3848064/,/name/nm3383930/,/name/nm0430817/,/name/nm1227718/,/name/nm4112854/,/name/nm0324845/,/name/nm0846681/,['Jagan Shakti'],"['R. Balki', 'Saketh Kondiparthi', 'Jagan Shakti', 'Nidhi Singh Dharma', 'Riturraj Tripathii']",1365006.0,3659413.0,5667057.0,
0,tt9251598,Penguin League,0,2019-04-05,,['WOWNow Entertainment'],0,0,0,[],/name/nm3703825/,/name/nm10051372/,/name/nm0795985/,/name/nm10245960/,,,,,,,['James Snider'],['BC Fourteen'],,,,
0,tt9251614,Groundhog Dave,0,2019-02-05,,['WOWNow Entertainment'],0,0,0,[],/name/nm10245971/,/name/nm10245972/,,,,,,,,,['James Snider'],['BC Fourteen'],14052.0,,,
0,tt9251718,Pixy Dragons,0,2019-04-09,,['WOWNow Entertainment'],0,0,0,[],/name/nm10245971/,/name/nm10051372/,/name/nm10051375/,/name/nm10725855/,/name/nm8844726/,/name/nm10725856/,/name/nm5077458/,/name/nm9898052/,/name/nm10725857/,/name/nm10128863/,['James Snider'],"['Leslie Hill', 'BC Fourteen']",,,,
0,tt9251858,Hippi,0,2019-06-05,Not Rated,['Asian Cinemas'],0,0,0,[],/name/nm7700946/,/name/nm0103976/,/name/nm0149835/,/name/nm3642275/,/name/nm8257146/,/name/nm3808948/,/name/nm10595112/,/name/nm9053233/,,,['N. Krishna'],[],,,,
0,tt9252468,Mosul,0,2020-06-12,,"['AGBO', 'Endeavor Content', '101 Studios']",0,0,0,[],/name/nm1625385/,/name/nm6360097/,/name/nm6653285/,/name/nm2778904/,/name/nm5575653/,/name/nm7729895/,/name/nm1583983/,/name/nm10288351/,/name/nm8817212/,/name/nm8256768/,['Matthew Michael Carnahan'],['Matthew Michael Carnahan'],,,,
0,tt9252508,Tall Girl,0,2019-09-13,TV-PG,"['Wonderland Sound and Vision', 'Netflix']",0,0,0,[],/name/nm6433012/,/name/nm3838034/,/name/nm4248775/,/name/nm5514372/,/name/nm8591267/,/name/nm10135050/,/name/nm1526554/,/name/nm0001872/,/name/nm5682314/,/name/nm8170296/,['Nzingha Stewart'],['Sam Wolfson'],,,,
