,title,runtime,release_date,rating,prod_co,metaScore,metaUserScore,imdb_rating,genre,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,directors,writers,budget,opening_wknd,gross_dom,gross_int,title_code
0,Reasonable Doubt,0,2014-01-17,R,"['Grindstone Entertainment Group', 'Voltage Pictures', 'Lionsgate']",0,0,0,"['Crime', 'Drama', 'Thriller']",/name/nm1002641/,/name/nm0000168/,/name/nm0005349/,/name/nm0730455/,/name/nm1172442/,/name/nm1792091/,/name/nm2453075/,/name/nm1969106/,/name/nm0622442/,/name/nm0522979/,['Peter Howitt'],['Peter A. Dowling'],7000000,602802,,,tt2304953
0,Wild,0,2014-12-19,R,"['Bob Industries', 'Fox Searchlight Pictures']",0,0,0,"['Biography', 'Drama']",/name/nm0000702/,/name/nm0000368/,/name/nm0000451/,/name/nm0401264/,/name/nm0755603/,/name/nm4083781/,/name/nm0114868/,/name/nm0710271/,/name/nm0887144/,/name/nm0002037/,['Jean-Marc Vallée'],"['Nick Hornby', 'Cheryl Strayed']",15000000,606810,37880356.0,52501541.0,tt2305051
0,Eternity: The Movie,0,2014-10-17,Not Rated,"['Sidecar Productions', 'Ryan Bruce Levey Film Distribution and PR Services']",0,0,0,"['Comedy', 'Music', 'Musical']",/name/nm2368481/,/name/nm3521144/,/name/nm0000616/,/name/nm0184392/,/name/nm0340973/,/name/nm1599943/,/name/nm3752800/,/name/nm4171354/,/name/nm2636080/,/name/nm4309239/,['Ian Thorpe'],"['Joey Abi-Loutfi', 'Joey Abi-Loutfi', 'Eric E. Staley', 'Ian Thorpe']",220000,1582,8350.0,8350.0,tt2309762
0,Singham Returns,0,2014-08-15,Not Rated,"['Reliance MediaWorks', 'Panorama Studios']",0,0,0,"['Action', 'Drama']",/name/nm0222426/,/name/nm0004626/,/name/nm1244760/,/name/nm0451600/,/name/nm2738079/,/name/nm0768296/,/name/nm0788931/,/name/nm0542498/,/name/nm4619181/,/name/nm1664541/,['Rohit Shetty'],"['Rohit Shetty', 'Yunus Sajawal', 'Farhad Samji', 'Sajid']",654045,1232018,1974745.0,,tt2309764
0,The Hobbit: The Battle of the Five Armies,0,2014-12-17,PG-13,"['New Line Cinema', 'Fathom Events']",0,0,0,"['Adventure', 'Fantasy']",/name/nm0005212/,/name/nm0293509/,/name/nm0035514/,/name/nm0000949/,/name/nm0832792/,/name/nm0574615/,/name/nm0456270/,/name/nm0626362/,/name/nm1053536/,/name/nm0641063/,['Peter Jackson'],"['Fran Walsh', 'Philippa Boyens', 'Peter Jackson', 'Guillermo del Toro', 'J.R.R. Tolkien']",250000000,54724334,255119788.0,956019788.0,tt2310332
0,Behaving Badly,0,2014-07-01,R,"['Mad Chance', 'Preferred Content', 'Vertical Entertainment']",0,0,0,"['Biography', 'Comedy']",/name/nm1822659/,/name/nm1411125/,/name/nm0000571/,/name/nm0000223/,/name/nm0001518/,/name/nm2473719/,/name/nm0001287/,/name/nm2413197/,/name/nm0005134/,/name/nm3271473/,['Tim Garrick'],"['Tim Garrick', 'Scott Russell', 'Ric Browde']",3000000,422697,,,tt2314824
0,The Better Angels,0,2014-11-07,PG,"['Brothers K Productions', 'Cinetic Media', 'Amplify']",0,0,0,"['Biography', 'Drama', 'History']",/name/nm0164809/,/name/nm1208167/,/name/nm1779870/,/name/nm0004747/,/name/nm6373493/,/name/nm5708480/,/name/nm6373494/,/name/nm4869299/,/name/nm6208262/,/name/nm3267560/,['A.J. Edwards'],['A.J. Edwards'],4246,70918,70918.0,,tt2316868
0,Endless Love,0,2014-02-14,PG-13,"['Bluegrass Films', 'Universal Pictures']",0,0,0,"['Drama', 'Romance']",/name/nm3538539/,/name/nm1641117/,/name/nm0339304/,/name/nm0001598/,/name/nm0000613/,/name/nm1973422/,/name/nm3912883/,/name/nm2050746/,/name/nm2738196/,/name/nm4211652/,['Shana Feste'],"['Shana Feste', 'Joshua Safran', 'Scott Spencer']",20000000,13307125,23438250.0,34718173.0,tt2318092
0,The Babadook,0,2014-11-28,Not Rated,"['Screen Australia', 'Cinetic Media', 'IFC Films']",0,0,0,"['Drama', 'Horror']",/name/nm0204583/,/name/nm5231168/,/name/nm2989873/,/name/nm0568399/,/name/nm0921932/,/name/nm2956038/,/name/nm6371516/,/name/nm0680469/,/name/nm0910191/,/name/nm6371517/,['Jennifer Kent'],['Jennifer Kent'],2000000,30007,964413.0,10312540.0,tt2321549
0,A Girl Walks Home Alone at Night,0,2015-04-20,Not Rated,"['Say Ahh Productions', 'Cinetic Media', 'Kino Lorber']",0,0,0,"['Drama', 'Horror']",/name/nm2611074/,/name/nm4256281/,/name/nm0542000/,/name/nm2236560/,/name/nm1487670/,/name/nm2990895/,/name/nm5723932/,/name/nm2872129/,/name/nm0361866/,/name/nm3235877/,['Ana Lily Amirpour'],['Ana Lily Amirpour'],491910,546352,,,tt2326554
0,The Identical,0,2014-09-05,PG,"['City of Peace Films', 'Premiere Entertainment Group', 'Cinedigm Entertainment Group']",0,0,0,"['Drama', 'Music']",/name/nm2340080/,/name/nm0000501/,/name/nm0000171/,/name/nm0001293/,/name/nm0001592/,/name/nm0183158/,/name/nm1310016/,/name/nm1468739/,/name/nm1679203/,/name/nm0940173/,['Dustin Marcellino'],"['Wade Cummins', 'Howard Klausner']",16000000,1587137,2827666.0,2840991.0,tt2326574
0,The Captive,0,2014-12-12,R,"['Ego Film Arts', 'Entertainment One', 'A24']",0,0,0,"['Crime', 'Drama', 'Mystery', 'Thriller']",/name/nm0005351/,/name/nm0005454/,/name/nm0206257/,/name/nm0257969/,/name/nm0243806/,/name/nm2145177/,/name/nm3868446/,/name/nm7021363/,/name/nm0339304/,/name/nm0531966/,['Atom Egoyan'],"['Atom Egoyan', 'Atom Egoyan', 'David Fraser']",407804,1075178,2096212.0,,tt2326612
