,title,runtime,release_date,rating,prod_co,metaScore,metaUserScore,imdb_rating,genre,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,directors,writers,budget,opening_wknd,gross_dom,gross_int,title_code
0,God Complex,0,2018-04-07,,['55 Mile Entertainment'],0,0,0,[],/name/nm2940638/,/name/nm0629351/,/name/nm4011538/,/name/nm3444884/,/name/nm5691722/,/name/nm10045536/,/name/nm3143584/,/name/nm5225431/,/name/nm5490141/,/name/nm3993746/,['Wendy Woody'],"['Tara Chadwick', 'Wendy Woody']",10000.0,,,,tt8837900
0,Never Give Up: The Journey of Bassett Robotics,0,,,[],0,0,0,[],,,,,,,,,,,['Vincent Precht'],[],,,,,tt8838076
0,Swiped: Hooking Up in the Digital Age,0,2018-09-10,TV-MA,"['Consolidated Documentaries', 'HBO Documentary Films']",0,0,0,[],/name/nm2473149/,/name/nm10083465/,/name/nm3653856/,/name/nm5817943/,/name/nm7617070/,,,,,,['Nancy Jo Sales'],['Nancy Jo Sales'],,,,,tt8839634
0,The Killing of the 5th Element,0,2018-02-01,,[],0,0,0,[],,,,,,,,,,,['Monique N. Reed'],['Monique N. Reed'],1000.0,,,,tt8839980
0,Noxious,0,2018-08-13,,[],0,0,0,[],/name/nm3816753/,/name/nm10133147/,/name/nm3731658/,/name/nm2280509/,/name/nm3140021/,/name/nm0400557/,/name/nm4010533/,/name/nm3991149/,/name/nm7406211/,/name/nm10133504/,['Diana Riggs'],['Diana Riggs'],,,,,tt8840492
0,Revenge is a Promise,0,2018-10-16,,"['Courage Cinema Studios', 'Indie Rights', 'Cinemaflix']",0,0,0,[],/name/nm10046902/,/name/nm6808042/,/name/nm10046903/,/name/nm1952574/,/name/nm10046901/,/name/nm6315820/,/name/nm10046904/,/name/nm1518067/,,,['Paul Okon Roberts'],['Paul Okon Roberts'],1000000.0,,,,tt8840882
0,The Bray Road Beast,0,2018-10-05,,"['Small Town Monster', 'Small Town Monster']",0,0,0,[],/name/nm11520600/,/name/nm0973451/,,,,,,,,,['Seth Breedlove'],"['Seth Breedlove', 'Mark Matzke']",150000.0,,,,tt8841148
0,How 2 Rob a Bank: Everybody Dies Sometimes,0,2018-08-02,,"['LowRes Wünderbred', 'LowRes Wünderbred']",0,0,0,[],/name/nm4420699/,/name/nm4420587/,/name/nm8684896/,/name/nm9785641/,/name/nm7585226/,,,,,,['LowRes W端nderbred'],['LowRes W端nderbred'],49000.0,,,,tt8841478
0,Being Napoleon,0,2018-08-01,,"['Bywater Films', 'Netflix']",0,0,0,[],,,,,,,,,,,"['Jesse Handsher', 'Olivier Roland']",[],,,,,tt8841814
0,The Battle of Kushtia,0,,,[],0,0,0,[],,,,,,,,,,,['Anindo Atik'],['Anindo Atik'],,,,,tt8844064
0,His Divine Appointments,0,2018-05-11,,"['Debbie Harmon Productions', 'Debbie Harmon Productions']",0,0,0,[],/name/nm4434955/,/name/nm5546379/,/name/nm9219333/,/name/nm8335842/,/name/nm4001311/,/name/nm5741626/,/name/nm7679510/,/name/nm8636714/,/name/nm10048449/,/name/nm7630541/,['Debbie Harmon'],['Debbie Harmon'],,,,,tt8844124
0,Working Woman,0,2019-03-29,,"['Lama Films', 'Zeitgeist Films']",0,0,0,[],/name/nm2680679/,/name/nm0637505/,/name/nm1025983/,/name/nm11027597/,/name/nm1266334/,/name/nm8364064/,/name/nm0791104/,,,,['Michal Aviad'],"['Michal Aviad', 'Sharon Azulay Eyal', 'Michal Vinik']",3875.0,64048.0,204727.0,,tt8844204
